CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.414062 1777283833.2148
MEM 4.414062 1777283833.3153
MEM 4.414062 1777283833.4156
MEM 4.414062 1777283833.5161
MEM 4.414062 1777283833.6163
MEM 4.414062 1777283833.7166
MEM 4.414062 1777283833.8170
MEM 4.414062 1777283833.9173
MEM 4.414062 1777283834.0177
MEM 4.414062 1777283834.1180
MEM 4.414062 1777283834.2187
MEM 4.414062 1777283834.3191
MEM 4.414062 1777283834.4198
MEM 4.414062 1777283834.5203
MEM 4.414062 1777283834.6206
MEM 4.414062 1777283834.7212
MEM 4.414062 1777283834.8216
MEM 4.414062 1777283834.9219
MEM 4.414062 1777283835.0222
MEM 4.414062 1777283835.1228
MEM 4.414062 1777283835.2231
MEM 4.414062 1777283835.3234
MEM 4.414062 1777283835.4240
MEM 4.414062 1777283835.5244
MEM 4.414062 1777283835.6248
MEM 4.414062 1777283835.7256
MEM 4.414062 1777283835.8262
MEM 4.414062 1777283835.9267
MEM 4.414062 1777283836.0273
MEM 4.414062 1777283836.1279
MEM 4.414062 1777283836.2284
MEM 4.414062 1777283836.3287
MEM 4.414062 1777283836.4291
MEM 4.414062 1777283836.5297
MEM 4.414062 1777283836.6303
MEM 4.414062 1777283836.7308
MEM 4.414062 1777283836.8314
MEM 4.414062 1777283836.9317
MEM 4.414062 1777283837.0322
MEM 4.414062 1777283837.1326
MEM 4.414062 1777283837.2333
MEM 4.414062 1777283837.3337
MEM 4.414062 1777283837.4342
MEM 4.414062 1777283837.5346
MEM 4.414062 1777283837.6352
MEM 4.414062 1777283837.7354
MEM 4.414062 1777283837.8356
MEM 4.414062 1777283837.9362
